#Cauchy aproximation vs Original set
#Cauchy(x), Cauchy(CDF) 
0,0.0007872791366896892
0.07212258636363636,0.002520035677334775
0.1442451727272727,0.9979017113234749
0.2163677590909091,0.9992592361116128
0.2884903454545454,0.9995502262949402
0.3606129318181818,0.9996770780269345
0.4327355181818182,0.9997481175886107
0.5048581045454545,0.9997935372957053
0.5769806909090909,0.999825079203372
0.6491032772727272,0.999848260837213
0.7212258636363635,0.9998660171149437
0.79334845,0.9998800531110791
0.8654710363636363,0.9998914271605994
0.9375936227272726,0.9999008309379022
1.009716209090909,0.9999087355871978
1.081838795454545,0.9999154731250111
1.153961381818182,0.9999212842646337
1.226083968181818,0.9999263477822669
1.298206554545454,0.9999307992340363
1.370329140909091,0.9999347432724486
1.442451727272727,0.9999382619781545
1.514574313636364,0.9999414206340832
1.5866969,0.9999442718133424
1.658819486363636,0.9999468583287258
1.730942072727273,0.9999492153972789
1.803064659090909,0.9999513722532816
1.875187245454545,0.9999533533669493
1.947309831818182,0.9999551793768939
2.019432418181818,0.9999568678118234
2.091555004545454,0.999958433655042
2.163677590909091,0.9999598897902984
2.235800177272727,0.9999612473570917
2.307922763636364,0.9999625160361874
2.38004535,0.9999637042808266
2.452167936363636,0.9999648195053115
2.524290522727273,0.9999658682398591
2.596413109090909,0.9999668562585609
2.668535695454545,0.9999677886857423
2.740658281818181,0.9999686700848603
2.812780868181818,0.9999695045331953
2.884903454545454,0.9999702956849159
2.957026040909091,0.9999710468245755
3.029148627272727,0.9999717609126928
3.101271213636363,0.9999724406247485
3.1733938,0.999973088384684
3.245516386363636,0.9999737063937829
3.317638972727273,0.999974296655664
3.389761559090909,0.9999748609979795
3.461884145454545,0.9999754010913194
3.534006731818182,0.999975918465727
3.606129318181818,0.9999764145251751
3.678251904545454,0.999976890560289
3.750374490909091,0.9999773477595585
3.822497077272727,0.999977787219245
3.894619663636363,0.9999782099521585
3.96674225,0.9999786168954488
4.038864836363636,0.9999790089175418
4.110987422727272,0.9999793868243256
4.183110009090909,0.9999797513646808
4.255232595454546,0.9999801032354325
4.327355181818182,0.9999804430857975
4.399477768181818,0.9999807715213809
4.471600354545454,0.9999810891077778
4.543722940909091,0.9999813963738244
4.615845527272727,0.9999816938145358
4.687968113636363,0.9999819818937677
4.7600907,0.9999822610466295
4.832213286363636,0.9999825316816777
4.904335872727272,0.9999827941829111
4.976458459090908,0.999983048911588
5.048581045454545,0.9999832962078858
5.120703631818182,0.9999835363924158
5.192826218181818,0.9999837697676106
5.264948804545455,0.9999839966189942
5.337071390909091,0.9999842172163474
5.409193977272727,0.9999844318147786
5.481316563636363,0.9999846406557068
5.55343915,0.9999848439677688
5.625561736363636,0.9999850419676535
5.697684322727272,0.9999852348608727
5.769806909090908,0.9999854228424718
5.841929495454545,0.9999856060976888
5.914052081818181,0.9999857848025623
5.986174668181818,0.9999859591244957
6.058297254545455,0.9999861292227805
6.130419840909091,0.9999862952490817
6.202542427272727,0.9999864573478886
6.274665013636363,0.9999866156569346
6.3467876,0.9999867703075869
6.418910186363636,0.9999869214252108
6.491032772727272,0.9999870691295085
6.563155359090909,0.9999872135348344
6.635277945454545,0.9999873547504918
6.707400531818181,0.9999874928810079
6.779523118181817,0.9999876280263916
6.851645704545454,0.9999877602823761
6.923768290909091,0.999987889740644
6.995890877272727,0.9999880164890398
7.068013463636364,0.9999881406117682
7.14013605,0.999988262189581
